country,billing_city,billing_region,sum,latitude,longitude
United States,Cresson,Pennsylvania,22.5,40.460779,-78.586068
United States,Alpine,Utah,89.975,40.461591,-111.768861
United States,Macomb,Illinois,147.735,40.461674,-90.678674
United States,Hoopeston,Illinois,52.24,40.463873,-87.666229
United States,South Amboy,New Jersey,557.005,40.464733,-74.278635
United States,Botkins,Ohio,24.74,40.465897,-84.177994
United States,Gibson City,Illinois,47.495,40.465932,-88.360873
United States,Belle Mead,New Jersey,181.84,40.467732,-74.628993
United States,Nanty Glo,Pennsylvania,12.785,40.470435,-78.837504
United States,Mc Kees Rocks,Pennsylvania,27.995,40.471742,-80.087567
United States,Clatonia,Nebraska,104.985,40.47236,-96.855513
United States,Prospect,Ohio,44.99,40.472659,-83.176295
United States,Toronto,Ohio,24.995,40.473298,-80.632504
United States,Pittsburgh,Pennsylvania,8132.515,40.474536,-79.952524
United States,Halifax,Pennsylvania,133.945,40.47603,-76.89404
United States,Hillsborough,New Jersey,415.55,40.4775,-74.627222
United States,Watson,Missouri,5.495,40.477985,-95.61931
United States,Bloomington,Illinois,968.79,40.478295,-88.989318
United States,Loomis,Nebraska,20.245,40.479155,-99.497851
United States,Saltsburg,Pennsylvania,113.985,40.479239,-79.442844
United States,Ebensburg,Pennsylvania,49.995,40.480105,-78.726294
United States,Jonesboro,Indiana,9,40.481456,-85.636496
United States,Wilber,Nebraska,131.61,40.482141,-96.975713
United States,Newport,Pennsylvania,22.985,40.482662,-77.165866
United States,Windsor,Colorado,427.605,40.483663,-104.899442
United States,New Philadelphia,Ohio,101.145,40.484539,-81.435827
United States,Coldwater,Ohio,84.72,40.484557,-84.651653
United States,Steamboat Springs,Colorado,526.125,40.485,-106.8311
United States,Alburtis,Pennsylvania,34.99,40.486201,-75.62113
United States,Gas City,Indiana,28.99,40.487895,-85.605533
United States,New Brunswick,New Jersey,124.905,40.489073,-74.448193
United States,Grant City,Missouri,24.995,40.492358,-94.397908
United States,Verona,Pennsylvania,193.605,40.492727,-79.834535
United States,Killbuck,Ohio,4.99,40.4933,-81.983721
United States,Heber City,Utah,141.465,40.494703,-111.405088
United States,Rio Dell,California,9.995,40.495147,-124.104386
United States,Fredericktown,Ohio,57.485,40.497613,-82.585711
United States,Kokomo,Indiana,309.695,40.49884,-86.145273
United States,Highland Park,New Jersey,231.615,40.499141,-74.426602
United States,Mertztown,Pennsylvania,160.135,40.499183,-75.687202
United States,Somerset,New Jersey,576.24,40.500743,-74.50126
United States,Funk,Nebraska,22.5,40.502031,-99.244992
United States,Huntingdon,Pennsylvania,179.49,40.502274,-78.005028
United States,Belle Center,Ohio,41.24,40.502371,-83.768773
United States,Herriman,Utah,1220.95,40.5032,-112.034
United States,Mc Veytown,Pennsylvania,40.985,40.504593,-77.718625
United States,Draper,Utah,1091.205,40.504599,-111.88096
United States,Shingletown,California,18.99,40.504959,-121.885668
United States,Tremont,Illinois,31.485,40.505337,-89.483316
United States,Cardington,Ohio,51.745,40.506583,-82.933728
United States,Coopersburg,Pennsylvania,318.455,40.507553,-75.388778
United States,Spring Creek,Nevada,241.14,40.507778,-115.344167
United States,Minden,Nebraska,115.22,40.509142,-98.938297
United States,Port Royal,Pennsylvania,24.995,40.51068,-77.430958
United States,Merino,Colorado,30.49,40.511548,-103.34471
United States,Normal,Illinois,298.87,40.512446,-88.988287
United States,Clinton,Pennsylvania,80.24,40.513148,-80.342282
United States,Coraopolis,Pennsylvania,475.425,40.513245,-80.18969
United States,Sugarcreek,Ohio,119.22,40.514785,-81.660356
United States,Glenwood,Missouri,24.995,40.514935,-92.588642
United States,Edison,New Jersey,921.605,40.517079,-74.397286
United States,Perth Amboy,New Jersey,567.645,40.517551,-74.275427
United States,Flemington,New Jersey,708.645,40.517976,-74.845316
United States,Oakmont,Pennsylvania,166.795,40.519647,-79.836865
United States,Frenchtown,New Jersey,22.485,40.520795,-75.032468
United States,Ridgeway,Ohio,48.875,40.520923,-83.570161
United States,Altoona,Pennsylvania,622.985,40.520945,-78.408901
United States,Kutztown,Pennsylvania,79.8,40.521354,-75.777395
United States,Three Bridges,New Jersey,27.995,40.52156,-74.799805
United States,Oxford,Indiana,19.125,40.521708,-87.252576
United States,South Jordan,Utah,1424.88,40.521944,-111.938333
United States,Craig,Colorado,61.44,40.522351,-107.561458
United States,New Cumberland,West Virginia,74.77,40.522777,-80.590108
United States,Severance,Colorado,66.985,40.524167,-104.850556
United States,Battle Ground,Indiana,64.785,40.5248,-86.823784
United States,Eaton,Colorado,42.485,40.527272,-104.714559
United States,Macungie,Pennsylvania,492.605,40.528543,-75.566618
United States,Timnath,Colorado,188.5,40.529167,-104.984722
United States,Emmaus,Pennsylvania,282.18,40.529295,-75.500991
United States,Dover,Ohio,161.13,40.534338,-81.476321
United States,Danvers,Illinois,84.88,40.536353,-89.188487
United States,Glenshaw,Pennsylvania,5.495,40.537492,-79.964351
United States,Riverton,Utah,591.385,40.53789,-111.954661
United States,Mount Gilead,Ohio,9.995,40.538371,-82.806235
United States,Homer City,Pennsylvania,29.995,40.538375,-79.183942
United States,Fords,New Jersey,47.49,40.53925,-74.311707
United States,Center Valley,Pennsylvania,125.225,40.539594,-75.424208
United States,Mackinaw,Illinois,28.5,40.539643,-89.345795
United States,Manville,New Jersey,76.485,40.539871,-74.593377
United States,Saint Marys,Ohio,59.665,40.543988,-84.394399
United States,Springdale,Pennsylvania,24.995,40.543999,-79.784447
United States,Flora,Indiana,23.495,40.544467,-86.501572
United States,Bryant,Indiana,4.995,40.54462,-84.911748
United States,Metuchen,New Jersey,779.64,40.54493,-74.351721
United States,Tooele,Utah,336.165,40.545445,-112.300214
United States,Celina,Ohio,62.735,40.546074,-84.570067
United States,Hamburg,Pennsylvania,339.6,40.548799,-75.987361
United States,Somerville,New Jersey,230.14,40.549393,-74.645926
United States,Hydesville,California,22.495,40.549576,-124.084489
United States,Millerstown,Pennsylvania,53.97,40.550548,-77.129776
United States,Ashville,Pennsylvania,97.98,40.551266,-78.534639
United States,Piscataway,New Jersey,742.08,40.55152,-74.458996
United States,Blandinsville,Illinois,85.465,40.551585,-90.859521
United States,Breinigsville,Pennsylvania,21.25,40.552621,-75.655269
United States,South Bound Brook,New Jersey,80.975,40.552804,-74.529078
United States,Bushnell,Illinois,38.605,40.553916,-90.506027
United States,Sewaren,New Jersey,38.495,40.554181,-74.260736
United States,Trexlertown,Pennsylvania,24.995,40.554418,-75.602293
United States,Woodbridge,New Jersey,150.37,40.555973,-74.284542
United States,Apollo,Pennsylvania,69.415,40.556481,-79.577158
United States,Millersburg,Ohio,145.46,40.556683,-81.832383
United States,Sewickley,Pennsylvania,229.745,40.557031,-80.157848
United States,Harwick,Pennsylvania,80.485,40.557433,-79.805115
United States,Crescent,Pennsylvania,22.495,40.5575,-80.230278
United States,Firth,Nebraska,5.495,40.558595,-96.614023
United States,Millersburg,Pennsylvania,163.975,40.558743,-76.930483
United States,Redding,California,1159.97,40.560493,-122.411627
United States,Bertrand,Nebraska,12.49,40.560843,-99.575891
United States,Argyle,Iowa,14.4,40.565658,-91.563896
United States,Pekin,Illinois,298.43,40.567435,-89.624332
United States,Bound Brook,New Jersey,133.475,40.568115,-74.539735
United States,Cheswick,Pennsylvania,39.745,40.568117,-79.841002
United States,Wapakoneta,Ohio,68.97,40.568978,-84.177378
United States,Allison Park,Pennsylvania,134.545,40.569975,-79.966512
United States,Colfax,Illinois,8.5,40.570377,-88.620016
United States,Port Reading,New Jersey,22.49,40.570935,-74.246643
United States,Raritan,New Jersey,62.735,40.57109,-74.637691
United States,New Kensington,Pennsylvania,120.005,40.571179,-79.741547
United States,Iselin,New Jersey,84.48,40.571593,-74.316677
United States,Sweetser,Indiana,112.345,40.571944,-85.769167
United States,Mifflintown,Pennsylvania,11.25,40.572666,-77.376119
United States,Delphi,Indiana,50.485,40.57339,-86.678849
United States,Marion,Indiana,232.66,40.574333,-85.674127
United States,Ferndale,California,54.985,40.574488,-124.252268
United States,Good Hope,Illinois,62.475,40.574891,-90.632432
United States,Lenhartsville,Pennsylvania,32.49,40.575284,-75.850002
United States,Middlesex,New Jersey,445.575,40.575882,-74.500835
United States,Glasford,Illinois,124.97,40.575976,-89.811326
United States,Palo Cedro,California,19.99,40.576661,-122.239805
United States,Converse,Indiana,22.495,40.577031,-85.876299
United States,Riegelsville,Pennsylvania,32.495,40.57824,-75.219064
United States,Carrollton,Ohio,7.09,40.578663,-81.081789
United States,Sandy,Utah,1791.1,40.579379,-111.881625
United States,Rockaway Park,New York,154.905,40.579471,-73.839192
United States,Williamstown,Pennsylvania,8.5,40.580761,-76.622259
United States,Fort Collins,Colorado,2063.855,40.581293,-105.103884
United States,Hellertown,Pennsylvania,44.73,40.581715,-75.325513
United States,Carteret,New Jersey,219.855,40.582278,-74.231345
United States,Avenel,New Jersey,363.195,40.582568,-74.278522
United States,South Plainfield,New Jersey,737.6,40.583884,-74.414695
United States,Fortuna,California,448.185,40.584931,-124.140654
United States,Rural Ridge,Pennsylvania,9.995,40.585556,-79.828889
United States,Juniata,Nebraska,47.595,40.586652,-98.515017
United States,Hastings,Nebraska,71.92,40.587654,-98.391146
United States,Long Beach,New York,555.795,40.587697,-73.659467
United States,Marion,Ohio,270.385,40.5886,-83.1286
United States,Atlantic Beach,New York,38.485,40.588652,-73.725545
United States,Inland,Nebraska,27.48,40.589934,-98.223379
United States,Bridgewater,New Jersey,690.775,40.590388,-74.626741
United States,Groveland,Illinois,7.995,40.5925,-89.534444
United States,Arverne,New York,80.485,40.59257,-73.797446
United States,Milford,New Jersey,195.155,40.592942,-75.102519
United States,Colonia,New Jersey,318.755,40.593743,-74.316368
United States,Ault,Colorado,12.495,40.593772,-104.735629
United States,Dunellen,New Jersey,48.25,40.594237,-74.47187
United States,Ambridge,Pennsylvania,70.125,40.595368,-80.219778
United States,Pittstown,New Jersey,94.285,40.599169,-74.957587
United States,Lewistown,Pennsylvania,49.5,40.599439,-77.57558
United States,Far Rockaway,New York,380.64,40.599444,-73.764167
United States,Whitehouse Station,New Jersey,108.445,40.599872,-74.764129
United States,Martinsville,New Jersey,31.5,40.599962,-74.557191
United States,Bethlehem,Pennsylvania,1114.935,40.600167,-75.380507
United States,Strasburg,Ohio,94.11,40.60028,-81.536646
United States,Grantsville,Utah,118.92,40.60054,-112.461766
United States,Saronville,Nebraska,9.995,40.600625,-97.87385
United States,Brookston,Indiana,38.745,40.601088,-86.875311
United States,Belleville,Pennsylvania,127.23,40.601571,-77.735823
United States,Nicktown,Pennsylvania,25.5,40.601623,-78.811394
United States,Allentown,Pennsylvania,1102.345,40.602729,-75.470955
United States,Carlock,Illinois,72.485,40.602898,-89.109779
United States,Island Park,New York,116.22,40.604044,-73.655411
United States,Aliquippa,Pennsylvania,73.485,40.604424,-80.281567
United States,Vandergrift,Pennsylvania,32.495,40.605883,-79.565531
United States,Geneva,Indiana,43.99,40.607129,-84.962074
United States,Brackenridge,Pennsylvania,9.995,40.608223,-79.741375
United States,Rahway,New Jersey,556.19,40.608668,-74.281881
United States,Amboy,Indiana,15.49,40.610505,-85.949726
United States,Wexford,Pennsylvania,391.405,40.612044,-80.064879
United States,Northboro,Iowa,24.995,40.612737,-95.309592
United States,Bellville,Ohio,64.485,40.613604,-82.517516
United States,Lawrence,New York,9.995,40.61396,-73.732969
United States,Morton,Illinois,298.095,40.614771,-89.460445
United States,Midvale,Utah,547.055,40.615178,-111.885066
United States,Kenesaw,Nebraska,252.93,40.61645,-98.657241
United States,Tarentum,Pennsylvania,95.475,40.618651,-79.785204
United States,Crete,Nebraska,54,40.619302,-96.956676
United States,Indiana,Pennsylvania,128.84,40.619628,-79.159596
United States,Plainfield,New Jersey,248.04,40.61978,-74.425298
United States,Clark,New Jersey,190.115,40.620256,-74.310581
United States,Hudson,Illinois,44.62,40.620485,-88.975931
United States,Congerville,Illinois,77.48,40.620762,-89.199397
United States,Inwood,New York,81.615,40.621944,-73.747222
United States,Buckland,Ohio,27,40.622778,-84.26
United States,Hickman,Nebraska,149.515,40.624558,-96.624924
United States,Orefield,Pennsylvania,80.74,40.624826,-75.597395
United States,Gibsonia,Pennsylvania,148.49,40.625233,-79.944307
United States,West Jordan,Utah,1300.845,40.625429,-111.967662
United States,Eustis,Nebraska,12.49,40.626745,-100.054694
United States,Caledonia,Ohio,42.5,40.627239,-82.992465
United States,Annandale,New Jersey,343.015,40.628731,-74.885512
United States,Natrona Heights,Pennsylvania,42.5,40.628862,-79.725621
United States,Goodfield,Illinois,9.995,40.629722,-89.274722
United States,Schuylkill Haven,Pennsylvania,48.875,40.630571,-76.169973
United States,Sterling,Colorado,196.8,40.63062,-103.221183
United States,Staten Island,New York,5855.04,40.631602,-74.092663
United States,Warren,New Jersey,271.25,40.631787,-74.510456
United States,Woodmere,New York,202.855,40.63262,-73.714146
United States,Kempton,Pennsylvania,24.99,40.632794,-75.85127
United States,Fort Madison,Iowa,32.49,40.633008,-91.339829
United States,Holmesville,Ohio,27.49,40.633042,-81.927476
United States,Bethlehem,Pennsylvania,1114.935,40.6335,-75.3952
United States,Exeter,Nebraska,5.495,40.634062,-97.442388
United States,Babylon,New York,162.565,40.634183,-73.324583
United States,Leechburg,Pennsylvania,62.46,40.634398,-79.620101
United States,Bolivar,Ohio,106.885,40.634692,-81.446356
United States,Linden,New Jersey,641.095,40.635366,-74.255567
United States,Lexington,Illinois,213.895,40.635685,-88.806203
United States,Pierce,Colorado,44.99,40.635911,-104.763764
United States,Loudonville,Ohio,10.62,40.636059,-82.23559
United States,Oceanside,New York,321.845,40.636199,-73.637533
United States,Fleming,Colorado,42.365,40.637019,-102.868821
United States,Watchung,New Jersey,107.16,40.637778,-74.451389
United States,Dundee,Ohio,57.5,40.639441,-81.676519
United States,Hewlett,New York,87.745,40.640392,-73.695667
United States,Fairmont,Nebraska,20.485,40.6404,-97.58729
United States,Kenton,Ohio,137.975,40.640433,-83.611087
United States,East Rockaway,New York,579.465,40.640445,-73.667376
United States,Clinton,New Jersey,2.125,40.641194,-74.908846
United States,Kamas,Utah,96.99,40.641432,-111.261877
United States,Baden,Pennsylvania,29.995,40.641595,-80.198471
United States,Fanwood,New Jersey,228.205,40.641856,-74.386762
United States,Scotch Plains,New Jersey,589.235,40.642162,-74.381663
United States,Bunker Hill,Indiana,9.995,40.642267,-86.09615
United States,Orwigsburg,Pennsylvania,41.24,40.643071,-76.083999
United States,Valley View,Pennsylvania,39.995,40.644467,-76.544843
United States,Lebanon,New Jersey,117.965,40.646623,-74.829035
United States,Whitehall,Pennsylvania,273.485,40.647479,-75.495383
United States,Westfield,New Jersey,1045.44,40.647851,-74.345056
United States,Dorchester,Nebraska,8.5,40.649858,-97.105562
United States,Asbury,New Jersey,101.49,40.650175,-75.01585
United States,Garwood,New Jersey,162.365,40.65121,-74.323864
United States,Lakeville,Ohio,22.495,40.651965,-82.145477
United States,Roselle,New Jersey,193.945,40.652972,-74.261044
United States,Loleta,California,103.97,40.6531,-124.228826
United States,Freeport,New York,630.535,40.65359,-73.586615
United States,New Tripoli,Pennsylvania,52.245,40.654544,-75.741739
United States,Baldwin,New York,244.395,40.654755,-73.609688
United States,Cranford,New Jersey,695.485,40.655357,-74.305685
United States,Catasauqua,Pennsylvania,99.085,40.655696,-75.46927
United States,Beach City,Ohio,19.99,40.656199,-81.585129
United States,Lynbrook,New York,927.96,40.657107,-73.674143
United States,Bedminster,New Jersey,34.985,40.657109,-74.643236
United States,Midland,Pennsylvania,40.49,40.658962,-80.468952
United States,Howard Beach,New York,128,40.660603,-73.845041
United States,Perrysville,Ohio,9.995,40.660626,-82.321307
United States,Donnellson,Iowa,24.995,40.661171,-91.574547
